geneName	GSM340547	GSM340548	GSM340549	GSM340550	GSM340551	GSM340552	GSM340553	GSM340554	GSM340555	GSM340556	GSM340557	GSM340558	GSM340559	GSM340560	GSM340561	GSM340562	GSM340563	GSM340564	GSM340565	GSM340566	GSM340567	GSM340568	GSM340569	GSM340570	GSM340571	GSM340572	GSM340573	GSM340574	GSM340575	GSM340576	GSM340577	GSM340578	GSM340579	GSM340580	GSM340581	GSM340582	GSM340583	GSM340584	GSM340585	GSM340586	GSM340587	GSM340588	GSM340589	GSM340590	GSM340591	GSM340592	GSM340593	GSM340594	GSM340595	GSM340596	GSM340597	GSM340598	GSM340599	GSM340600	GSM340601	GSM340602	GSM340603	GSM340604
CXCL11	232.324903761193	157.586484908149	182.278425036425	413.000580721729	144.007486040168	183.546271746026	200.853529061568	259.573626826247	374.80593816208	760.076068162073	237.206543843935	315.172969816299	163.143760296866	294.066778879241	166.571757496567	424.611607456994	340.143568408707	205.073888662943	245.571614547268	206.500290360864	163.143760296866	809.002303348098	192.671583668617	184.82293702688	530.055641006786	195.361178746952	218.274532292597	364.55685007285	190.019017040518	178.527189292852	477.712891666846	326.287520593731	170.071784204353	182.278425036425	290.018274635724	221.321531214813	317.365171184381	170.071784204353	178.527189292852	158.68258559219	187.40296908104	156.497955544585	177.294011918198	276.282428545133	272.47876670806	198.088319173426	138.141214272567	210.839300420499	186.108482217	164.278514888052	265.027820503393	164.278514888052	166.571757496567	163.143760296866	182.278425036425	1074.90988403002	219.792751728065	216.766799964807
CXCL13	143.012753673244	132.513910251696	132.513910251696	298.171798135925	130.689552090521	125.365798091127	166.571757496567	139.102062403335	145.009137317862	164.278514888052	145.009137317862	317.365171184381	191.340703825272	179.768944094464	115.360059214186	5442.29709453931	344.891795677617	127.115839415941	385.343167337233	129.786813413124	135.298309191857	148.056087539877	128.89031040726	9809.74554823826	8964.45400072798	113.771863189321	433.533599929614	1260.69187926519	126.23778617515	152.218510720348	1389.16283130642	2628.45623820883	132.513910251696	122.785807273634	131.598569811977	6746.85761345596	120.258911899394	133.435617387664	968.76303024701	133.435617387664	126.23778617515	163.143760296866	156.497955544585	282.087709664412	147.03338943962	144.007486040168	132.513910251696	135.298309191857	121.937663749624	144.007486040168	141.043854832206	129.786813413124	121.937663749624	765.362815301089	278.204124806671	121.095378780876	119.428222916711	133.435617387664
CXCL3	306.554548382446	216.766799964807	235.568038559968	153.277274191223	218.274532292597	282.087709664412	250.731596182253	265.027820503393	216.766799964807	212.305803728497	268.727471007505	335.460711387741	247.279700204761	198.088319173426	259.573626826247	268.727471007505	230.720118428372	225.971967050408	235.568038559968	254.231678831881	321.795423877588	315.172969816299	374.80593816208	319.572620518813	216.766799964807	268.727471007505	237.206543843935	270.596618383713	233.940851258727	235.568038559968	227.543726378642	238.856445833423	232.324903761193	218.274532292597	268.727471007505	227.543726378642	321.795423877588	300.245747003361	182.278425036425	252.4755723503	280.139187522749	209.382926990792	252.4755723503	227.543726378642	203.657339841259	232.324903761193	235.568038559968	224.411064656905	213.782507373663	337.794025157861	232.324903761193	233.940851258727	247.279700204761	229.126418157561	270.596618383713	229.126418157561	192.671583668617	212.305803728497
CXCL5	170.071784204353	178.527189292852	142.024892424684	129.786813413124	125.365798091127	119.428222916711	109.137266146298	153.277274191223	120.258911899394	158.68258559219	127.115839415941	152.218510720348	129.786813413124	142.024892424684	133.435617387664	129.786813413124	155.416945202566	149.085899067962	145.009137317862	117.784019279984	148.056087539877	138.141214272567	131.598569811977	132.513910251696	176.069352721887	140.069593761375	143.012753673244	168.897012578931	154.343401944417	190.019017040518	158.68258559219	139.102062403335	171.254727012622	157.586484908149	153.277274191223	814.629359365037	137.187003204645	130.689552090521	127.115839415941	149.085899067962	139.102062403335	181.019335983756	141.043854832206	181.019335983756	137.187003204645	181.019335983756	133.435617387664	157.586484908149	132.513910251696	133.435617387664	111.430472101904	135.298309191857	190.019017040518	139.102062403335	157.586484908149	127.115839415941	117.784019279984	133.435617387664
CXCL9	238.856445833423	140.069593761375	333.143514993135	333.143514993135	134.363735503753	139.102062403335	237.206543843935	415.873226934392	526.394279247906	770.686334674466	522.758208362083	357.054378585704	229.126418157561	533.742469550654	162.016844028196	1176.26711551696	1097.49602563716	274.374006409291	369.645874053759	415.873226934392	178.527189292852	1112.81649922668	263.197139623953	344.891795677617	1640.59110930355	274.374006409291	362.038671967512	910.174905514568	190.019017040518	171.254727012622	982.28645818907	897.64425862762	194.011720513331	259.573626826247	491.143229094535	362.038671967512	530.055641006786	160.897711938794	184.82293702688	194.011720513331	233.940851258727	181.019335983756	163.143760296866	982.28645818907	413.000580721729	333.143514993135	150.122873501681	377.412919626522	328.557029776103	133.435617387664	349.706305729125	218.274532292597	139.102062403335	278.204124806671	198.088319173426	1438.15155275571	290.018274635724	192.671583668617
CXCR6	126.23778617515	124.499833268773	172.445897838808	139.102062403335	129.786813413124	132.513910251696	122.785807273634	205.073888662943	232.324903761193	153.277274191223	216.766799964807	315.172969816299	202.250575837025	179.768944094464	127.115839415941	227.543726378642	219.792751728065	206.500290360864	237.206543843935	427.565014747325	125.365798091127	242.190757561753	150.122873501681	530.055641006786	330.842324643198	278.204124806671	206.500290360864	526.394279247906	165.421162321599	149.085899067962	243.875327499248	200.853529061568	167.73035569387	212.305803728497	134.363735503753	292.035511262316	198.088319173426	138.141214272567	302.33412132596	227.543726378642	156.497955544585	153.277274191223	146.017755631158	192.671583668617	254.231678831881	153.277274191223	157.586484908149	222.860944203808	199.466132393088	117.784019279984	230.720118428372	216.766799964807	130.689552090521	199.466132393088	187.40296908104	474.41308768787	123.63985010238	159.786310259406
CXorf57	1964.57291637814	2149.81976806004	1002.92638472901	837.531707963168	315.172969816299	855.13002949465	2797.650445833	916.505672630244	1509.65167850609	1074.90988403002	1217.74808576279	1105.12971418053	1105.12971418053	588.133557758482	922.88047371349	1820.34981102914	2048	1209.33648530384	1332.57405997254	2486.67112324105	1428.21751434282	1323.36929857279	1128.35083865765	891.443776815232	1595.7290591447	1296.13475222557	243.875327499248	474.41308768787	530.055641006786	982.28645818907	2702.35220126289	2210.25942836107	442.643062429627	1060.11128201357	1675.06341592634	404.501151674049	657.114059552207	1428.21751434282	803.414116246273	942.272154239873	2076.58901460998	526.394279247906	2646.73859714558	364.55685007285	897.64425862762	302.33412132596	1226.21819352978	1296.13475222557	1807.77573640326	749.611876324161	1698.44642982798	1618.0046066962	270.596618383713	621.667780810264	2304.11977664268	533.742469550654	176.069352721887	484.381515123505
CYP27A1	724.077343935025	254.231678831881	2876.30310551142	1082.38647353485	1251.98364435668	2164.77294706971	413.000580721729	2646.73859714558	1845.76094742698	1323.36929857279	2241.113500182	2503.96728871335	2385.3743850874	1105.12971418053	867.067199859228	1305.15008237492	1226.21819352978	2721.14854726966	354.588023836397	3326.98581547514	1370.03781610098	2683.68569110193	1629.25871873007	1448.15468787005	1758.34201382452	2486.67112324105	1964.57291637814	1795.28851725524	1675.06341592634	1820.34981102914	592.224350159507	1243.33556162053	1296.13475222557	2091.03283344833	962.071295195148	962.071295195148	625.991822178339	377.412919626522	2702.35220126289	1618.0046066962	2418.67297060768	1234.74721555534	1038.29450730499	1833.01134526049	1746.19625834077	1418.35209534559	2683.68569110193	2592.26950445113	2592.26950445113	266.871234775327	2876.30310551142	1782.88755363046	689.783591355233	1089.91506683224	1278.29048207525	1758.34201382452	1287.18169551035	1640.59110930355
CYP27B1	265.027820503393	501.463192364507	164.278514888052	146.017755631158	162.016844028196	254.231678831881	225.971967050408	191.340703825272	188.706459813261	237.206543843935	200.853529061568	248.999666537545	207.936613467196	209.382926990792	163.143760296866	247.279700204761	280.139187522749	222.860944203808	430.538964609902	254.231678831881	216.766799964807	221.321531214813	225.971967050408	354.588023836397	382.681407650544	190.019017040518	205.073888662943	265.027820503393	172.445897838808	242.190757561753	235.568038559968	237.206543843935	238.856445833423	196.720023204866	296.112175079754	306.554548382446	237.206543843935	439.58550345613	177.294011918198	315.172969816299	198.088319173426	240.517823798787	195.361178746952	315.172969816299	205.073888662943	203.657339841259	210.839300420499	240.517823798787	200.853529061568	207.936613467196	212.305803728497	196.720023204866	278.204124806671	232.324903761193	333.143514993135	263.197139623953	177.294011918198	191.340703825272
DACH1	347.290707826604	600.491494006722	404.501151674049	948.82617537574	213.782507373663	617.373607777669	219.792751728065	548.748012818582	352.138705443775	508.463357663762	694.581415653208	471.136077119936	374.80593816208	625.991822178339	227.543726378642	263.197139623953	333.143514993135	474.41308768787	184.82293702688	298.171798135925	187.40296908104	312.995911089169	407.314679682518	364.55685007285	259.573626826247	382.681407650544	324.033688056392	330.842324643198	308.686803888835	224.411064656905	284.049784849368	380.038034081037	359.537888188927	494.559400409521	172.445897838808	245.571614547268	369.645874053759	382.681407650544	380.038034081037	448.82212931381	657.114059552207	362.038671967512	340.143568408707	694.581415653208	744.433928867999	312.995911089169	442.643062429627	613.109096764891	648.067376112783	222.860944203808	362.038671967512	592.224350159507	200.853529061568	340.143568408707	471.136077119936	464.649807522386	245.571614547268	418.765853981584
DAPK2	190.019017040518	216.766799964807	359.537888188927	548.748012818582	172.445897838808	501.463192364507	274.374006409291	268.727471007505	458.252836315122	230.720118428372	494.559400409521	265.027820503393	401.707058123136	340.143568408707	256	284.049784849368	284.049784849368	308.686803888835	357.054378585704	294.066778879241	200.853529061568	317.365171184381	481.035647597574	256	222.860944203808	324.033688056392	210.839300420499	257.78062081452	257.78062081452	206.500290360864	195.361178746952	312.995911089169	195.361178746952	315.172969816299	310.833890405132	232.324903761193	308.686803888835	182.278425036425	347.290707826604	689.783591355233	621.667780810264	206.500290360864	385.343167337233	196.720023204866	245.571614547268	230.720118428372	256	296.112175079754	439.58550345613	704.277410887549	533.742469550654	290.018274635724	190.019017040518	200.853529061568	233.940851258727	250.731596182253	296.112175079754	240.517823798787
DEFA4	128.89031040726	171.254727012622	129.786813413124	170.071784204353	148.056087539877	134.363735503753	140.069593761375	153.277274191223	158.68258559219	126.23778617515	149.085899067962	167.73035569387	153.277274191223	138.141214272567	155.416945202566	142.024892424684	166.571757496567	164.278514888052	159.786310259406	158.68258559219	149.085899067962	167.73035569387	157.586484908149	150.122873501681	166.571757496567	163.143760296866	159.786310259406	152.218510720348	149.085899067962	162.016844028196	159.786310259406	168.897012578931	172.445897838808	156.497955544585	166.571757496567	191.340703825272	151.16706066298	162.016844028196	149.085899067962	165.421162321599	134.363735503753	162.016844028196	162.016844028196	163.143760296866	166.571757496567	163.143760296866	155.416945202566	160.897711938794	123.63985010238	191.340703825272	149.085899067962	144.007486040168	142.024892424684	152.218510720348	154.343401944417	120.258911899394	121.937663749624	163.143760296866
DEPDC5	315.172969816299	232.324903761193	186.108482217	184.82293702688	194.011720513331	238.856445833423	235.568038559968	205.073888662943	206.500290360864	209.382926990792	209.382926990792	221.321531214813	210.839300420499	183.546271746026	218.274532292597	243.875327499248	206.500290360864	195.361178746952	213.782507373663	219.792751728065	207.936613467196	199.466132393088	216.766799964807	207.936613467196	221.321531214813	224.411064656905	206.500290360864	212.305803728497	178.527189292852	188.706459813261	203.657339841259	215.269482304951	191.340703825272	199.466132393088	243.875327499248	212.305803728497	219.792751728065	282.087709664412	147.03338943962	210.839300420499	191.340703825272	188.706459813261	188.706459813261	191.340703825272	196.720023204866	200.853529061568	188.706459813261	192.671583668617	191.340703825272	278.204124806671	196.720023204866	179.768944094464	243.875327499248	198.088319173426	222.860944203808	196.720023204866	188.706459813261	188.706459813261
DGKA	643.590847755176	477.712891666846	324.033688056392	439.58550345613	205.073888662943	661.684649286396	484.381515123505	377.412919626522	477.712891666846	427.565014747325	487.750654998496	436.549064585194	537.454942015011	310.833890405132	596.34359627185	689.783591355233	328.557029776103	497.99933307509	548.748012818582	704.277410887549	374.80593816208	522.758208362083	855.13002949465	709.176047672794	596.34359627185	739.291748107518	317.365171184381	666.28702998627	288.014972080335	284.049784849368	302.33412132596	484.381515123505	227.543726378642	385.343167337233	657.114059552207	357.054378585704	367.092543492052	831.746453868785	374.80593816208	661.684649286396	680.287136817414	278.204124806671	242.190757561753	250.731596182253	354.588023836397	261.379104181041	512	382.681407650544	501.463192364507	477.712891666846	675.588050315722	333.143514993135	530.055641006786	436.549064585194	522.758208362083	404.501151674049	364.55685007285	282.087709664412
