geneName	GSM340605	GSM340606	GSM340607	GSM340608	GSM340609	GSM340610	GSM340611	GSM340615	GSM340616	GSM340617	GSM340619	GSM340621	GSM340622	GSM340624	GSM340625	GSM340626	GSM340627	GSM340629	GSM340631	GSM340632	GSM340635	GSM340637	GSM340638	GSM340639	GSM340640	GSM340641	GSM340642	GSM340643	GSM340644	GSM340645	GSM340646	GSM340647	GSM340649	GSM340650	GSM340651	GSM340652	GSM340655	GSM340656	GSM340657	GSM340658	GSM340659	GSM340661	GSM340662	GSM340663	GSM340664	GSM340666	GSM340667	GSM340668	GSM340669	GSM340670	GSM340671	GSM340675	GSM340676	GSM340679	GSM340680	GSM340681	GSM340682	GSM340683	GSM340685	GSM340686	GSM340687	GSM340688	GSM340689	GSM340690	GSM340691	GSM340692	GSM340695	GSM340698	GSM340699	GSM340703	GSM340707	GSM340708	GSM340710	GSM340711	GSM340713	GSM340716	GSM340717	GSM340719	GSM340722	GSM340724	GSM340726	GSM340730	GSM340734	GSM340735	GSM340736	GSM340737	GSM340738	GSM340739	GSM340740	GSM340741	GSM340742	GSM340743	GSM340744	GSM340748	GSM340749	GSM340750	GSM340751	GSM340752	GSM340753	GSM340754	GSM340755	GSM340756	GSM340768
TNFRSF4	153.277274191223	148.056087539877	168.897012578931	163.143760296866	182.278425036425	147.03338943962	163.143760296866	146.017755631158	150.122873501681	166.571757496567	162.016844028196	159.786310259406	160.897711938794	152.218510720348	163.143760296866	151.16706066298	166.571757496567	156.497955544585	142.024892424684	146.017755631158	171.254727012622	147.03338943962	170.071784204353	167.73035569387	171.254727012622	186.108482217	168.897012578931	177.294011918198	172.445897838808	150.122873501681	173.645353913302	166.571757496567	171.254727012622	212.305803728497	156.497955544585	167.73035569387	172.445897838808	165.421162321599	144.007486040168	192.671583668617	170.071784204353	163.143760296866	155.416945202566	158.68258559219	176.069352721887	150.122873501681	163.143760296866	174.853152864563	155.416945202566	141.043854832206	142.024892424684	158.68258559219	181.019335983756	168.897012578931	183.546271746026	190.019017040518	154.343401944417	150.122873501681	154.343401944417	190.019017040518	200.853529061568	156.497955544585	181.019335983756	158.68258559219	160.897711938794	159.786310259406	145.009137317862	148.056087539877	171.254727012622	148.056087539877	172.445897838808	149.085899067962	144.007486040168	195.361178746952	186.108482217	160.897711938794	166.571757496567	154.343401944417	199.466132393088	138.141214272567	164.278514888052	152.218510720348	149.085899067962	146.017755631158	164.278514888052	156.497955544585	164.278514888052	155.416945202566	170.071784204353	191.340703825272	143.012753673244	147.03338943962	183.546271746026	150.122873501681	171.254727012622	171.254727012622	176.069352721887	178.527189292852	150.122873501681	145.009137317862	163.143760296866	156.497955544585	146.017755631158
TNFSF14	132.513910251696	135.298309191857	162.016844028196	135.298309191857	140.069593761375	147.03338943962	127.115839415941	148.056087539877	159.786310259406	160.897711938794	131.598569811977	127.115839415941	155.416945202566	140.069593761375	131.598569811977	138.141214272567	138.141214272567	143.012753673244	146.017755631158	147.03338943962	160.897711938794	158.68258559219	136.23938335403	139.102062403335	152.218510720348	115.360059214186	146.017755631158	137.187003204645	138.141214272567	209.382926990792	131.598569811977	138.141214272567	144.007486040168	181.019335983756	147.03338943962	121.095378780876	225.971967050408	137.187003204645	200.853529061568	136.23938335403	145.009137317862	137.187003204645	116.970425629363	146.017755631158	139.102062403335	136.23938335403	139.102062403335	136.23938335403	133.435617387664	172.445897838808	148.056087539877	221.321531214813	147.03338943962	124.499833268773	118.603271921967	209.382926990792	136.23938335403	130.689552090521	153.277274191223	126.23778617515	385.343167337233	154.343401944417	202.250575837025	184.82293702688	147.03338943962	142.024892424684	171.254727012622	138.141214272567	224.411064656905	154.343401944417	158.68258559219	151.16706066298	142.024892424684	135.298309191857	130.689552090521	131.598569811977	125.365798091127	172.445897838808	326.287520593731	135.298309191857	143.012753673244	163.143760296866	146.017755631158	128	142.024892424684	144.007486040168	154.343401944417	200.853529061568	152.218510720348	187.40296908104	153.277274191223	141.043854832206	191.340703825272	147.03338943962	196.720023204866	136.23938335403	145.009137317862	135.298309191857	133.435617387664	141.043854832206	127.115839415941	158.68258559219	140.069593761375
TNIP3	792.353276693704	1499.22375264832	276.282428545133	154.343401944417	413.000580721729	167.73035569387	167.73035569387	151.16706066298	263.197139623953	218.274532292597	321.795423877588	218.274532292597	194.011720513331	172.445897838808	359.537888188927	552.564857090267	290.018274635724	191.340703825272	335.460711387741	248.999666537545	302.33412132596	195.361178746952	250.731596182253	144.007486040168	298.171798135925	190.019017040518	182.278425036425	359.537888188927	229.126418157561	280.139187522749	242.190757561753	172.445897838808	247.279700204761	250.731596182253	206.500290360864	278.204124806671	242.190757561753	209.382926990792	445.721888407616	248.999666537545	248.999666537545	326.287520593731	199.466132393088	188.706459813261	407.314679682518	474.41308768787	396.176638346852	396.176638346852	195.361178746952	213.782507373663	377.412919626522	354.588023836397	154.343401944417	207.936613467196	347.290707826604	215.269482304951	158.68258559219	145.009137317862	427.565014747325	265.027820503393	199.466132393088	324.033688056392	280.139187522749	388.023441026662	464.649807522386	257.78062081452	210.839300420499	191.340703825272	224.411064656905	148.056087539877	187.40296908104	237.206543843935	199.466132393088	270.596618383713	173.645353913302	272.47876670806	203.657339841259	195.361178746952	155.416945202566	188.706459813261	256	206.500290360864	248.999666537545	157.586484908149	312.995911089169	222.860944203808	296.112175079754	335.460711387741	149.085899067962	494.559400409521	724.077343935025	442.643062429627	187.40296908104	124.499833268773	174.853152864563	167.73035569387	232.324903761193	238.856445833423	333.143514993135	166.571757496567	155.416945202566	265.027820503393	183.546271746026
TRAF4	210.839300420499	170.071784204353	413.000580721729	467.881702517453	342.509454025245	584.071022524633	704.277410887549	497.99933307509	508.463357663762	588.133557758482	982.28645818907	497.99933307509	739.291748107518	584.071022524633	661.684649286396	729.113700145701	600.491494006722	652.575041187462	560.278375045499	415.873226934392	572.051014692977	410.147777325886	491.143229094535	630.345939632597	445.721888407616	935.763405034906	467.881702517453	625.991822178339	491.143229094535	458.252836315122	357.054378585704	508.463357663762	560.278375045499	604.66824265192	552.564857090267	675.588050315722	734.185086984103	680.287136817414	369.645874053759	481.035647597574	592.224350159507	560.278375045499	600.491494006722	533.742469550654	461.440236856745	803.414116246273	749.611876324161	897.64425862762	407.314679682518	369.645874053759	955.425783333691	617.373607777669	471.136077119936	652.575041187462	364.55685007285	643.590847755176	424.611607456994	685.018908050489	407.314679682518	415.873226934392	464.649807522386	604.66824265192	621.667780810264	675.588050315722	552.564857090267	621.667780810264	508.463357663762	455.087452757284	243.875327499248	515.56124162904	421.678600840998	2998.44750529664	709.176047672794	321.795423877588	564.175419328825	418.765853981584	372.216964433999	560.278375045499	519.147253652495	393.440046409731	442.643062429627	424.611607456994	548.748012818582	424.611607456994	533.742469550654	342.509454025245	504.9511447006	675.588050315722	556.408249613341	604.66824265192	177.294011918198	494.559400409521	1675.06341592634	515.56124162904	347.290707826604	243.875327499248	526.394279247906	621.667780810264	393.440046409731	572.051014692977	797.864529572352	458.252836315122	714.108757171408
TRAT1	130.689552090521	139.102062403335	137.187003204645	113.771863189321	138.141214272567	137.187003204645	124.499833268773	146.017755631158	133.435617387664	151.16706066298	112.985983525204	120.258911899394	121.937663749624	119.428222916711	137.187003204645	129.786813413124	133.435617387664	129.786813413124	131.598569811977	132.513910251696	121.095378780876	128.89031040726	107.634741152475	130.689552090521	132.513910251696	135.298309191857	128.89031040726	123.63985010238	121.095378780876	129.786813413124	123.63985010238	132.513910251696	136.23938335403	149.085899067962	127.115839415941	123.63985010238	135.298309191857	132.513910251696	138.141214272567	130.689552090521	134.363735503753	128	133.435617387664	122.785807273634	131.598569811977	134.363735503753	130.689552090521	125.365798091127	138.141214272567	137.187003204645	121.937663749624	127.115839415941	158.68258559219	128	144.007486040168	138.141214272567	127.115839415941	118.603271921967	133.435617387664	128.89031040726	150.122873501681	130.689552090521	151.16706066298	134.363735503753	139.102062403335	121.937663749624	130.689552090521	127.115839415941	170.071784204353	132.513910251696	135.298309191857	126.23778617515	124.499833268773	129.786813413124	128.89031040726	138.141214272567	136.23938335403	127.115839415941	129.786813413124	124.499833268773	116.970425629363	152.218510720348	142.024892424684	126.23778617515	142.024892424684	130.689552090521	139.102062403335	152.218510720348	150.122873501681	159.786310259406	132.513910251696	130.689552090521	181.019335983756	148.056087539877	166.571757496567	118.603271921967	136.23938335403	136.23938335403	135.298309191857	137.187003204645	112.205532328452	129.786813413124	146.017755631158
TREM1	166.571757496567	139.102062403335	150.122873501681	171.254727012622	150.122873501681	147.03338943962	148.056087539877	159.786310259406	163.143760296866	139.102062403335	163.143760296866	158.68258559219	170.071784204353	176.069352721887	163.143760296866	172.445897838808	145.009137317862	144.007486040168	160.897711938794	147.03338943962	157.586484908149	156.497955544585	137.187003204645	164.278514888052	192.671583668617	184.82293702688	153.277274191223	135.298309191857	156.497955544585	178.527189292852	149.085899067962	146.017755631158	167.73035569387	270.596618383713	159.786310259406	205.073888662943	191.340703825272	159.786310259406	156.497955544585	150.122873501681	184.82293702688	188.706459813261	158.68258559219	1016.92671532752	163.143760296866	149.085899067962	159.786310259406	151.16706066298	151.16706066298	145.009137317862	158.68258559219	512	147.03338943962	172.445897838808	155.416945202566	184.82293702688	670.921422775482	167.73035569387	150.122873501681	149.085899067962	187.40296908104	141.043854832206	150.122873501681	164.278514888052	172.445897838808	143.012753673244	145.009137317862	172.445897838808	141.043854832206	156.497955544585	154.343401944417	159.786310259406	160.897711938794	154.343401944417	160.897711938794	178.527189292852	145.009137317862	156.497955544585	504.9511447006	137.187003204645	141.043854832206	176.069352721887	203.657339841259	176.069352721887	155.416945202566	143.012753673244	179.768944094464	158.68258559219	147.03338943962	158.68258559219	148.056087539877	159.786310259406	177.294011918198	159.786310259406	167.73035569387	157.586484908149	178.527189292852	159.786310259406	141.043854832206	128.89031040726	141.043854832206	139.102062403335	135.298309191857
TREM2	154.343401944417	166.571757496567	278.204124806671	160.897711938794	136.23938335403	146.017755631158	151.16706066298	292.035511262316	261.379104181041	190.019017040518	146.017755631158	138.141214272567	147.03338943962	167.73035569387	131.598569811977	177.294011918198	149.085899067962	261.379104181041	143.012753673244	181.019335983756	146.017755631158	218.274532292597	147.03338943962	173.645353913302	142.024892424684	140.069593761375	134.363735503753	160.897711938794	176.069352721887	168.897012578931	150.122873501681	146.017755631158	263.197139623953	196.720023204866	151.16706066298	146.017755631158	141.043854832206	178.527189292852	245.571614547268	188.706459813261	192.671583668617	153.277274191223	146.017755631158	222.860944203808	157.586484908149	154.343401944417	151.16706066298	135.298309191857	135.298309191857	163.143760296866	128.89031040726	158.68258559219	210.839300420499	177.294011918198	135.298309191857	171.254727012622	188.706459813261	157.586484908149	150.122873501681	206.500290360864	205.073888662943	139.102062403335	165.421162321599	158.68258559219	202.250575837025	151.16706066298	170.071784204353	159.786310259406	207.936613467196	263.197139623953	163.143760296866	172.445897838808	154.343401944417	270.596618383713	141.043854832206	146.017755631158	215.269482304951	151.16706066298	182.278425036425	148.056087539877	166.571757496567	151.16706066298	148.056087539877	137.187003204645	140.069593761375	151.16706066298	119.428222916711	149.085899067962	170.071784204353	199.466132393088	152.218510720348	171.254727012622	150.122873501681	139.102062403335	216.766799964807	140.069593761375	218.274532292597	186.108482217	139.102062403335	153.277274191223	157.586484908149	158.68258559219	137.187003204645
TREML2	263.197139623953	630.345939632597	184.82293702688	164.278514888052	171.254727012622	198.088319173426	179.768944094464	198.088319173426	172.445897838808	184.82293702688	177.294011918198	168.897012578931	173.645353913302	182.278425036425	186.108482217	166.571757496567	240.517823798787	188.706459813261	196.720023204866	192.671583668617	184.82293702688	176.069352721887	202.250575837025	173.645353913302	167.73035569387	179.768944094464	164.278514888052	172.445897838808	173.645353913302	194.011720513331	152.218510720348	172.445897838808	149.085899067962	190.019017040518	205.073888662943	184.82293702688	177.294011918198	174.853152864563	194.011720513331	178.527189292852	177.294011918198	196.720023204866	182.278425036425	177.294011918198	181.019335983756	162.016844028196	176.069352721887	183.546271746026	190.019017040518	188.706459813261	212.305803728497	186.108482217	194.011720513331	182.278425036425	153.277274191223	183.546271746026	167.73035569387	167.73035569387	213.782507373663	191.340703825272	182.278425036425	205.073888662943	188.706459813261	188.706459813261	184.82293702688	186.108482217	176.069352721887	168.897012578931	191.340703825272	182.278425036425	183.546271746026	182.278425036425	171.254727012622	181.019335983756	174.853152864563	190.019017040518	176.069352721887	196.720023204866	203.657339841259	176.069352721887	171.254727012622	181.019335983756	190.019017040518	198.088319173426	205.073888662943	186.108482217	176.069352721887	192.671583668617	186.108482217	198.088319173426	424.611607456994	200.853529061568	187.40296908104	170.071784204353	164.278514888052	163.143760296866	174.853152864563	232.324903761193	173.645353913302	181.019335983756	203.657339841259	191.340703825272	215.269482304951
TRIB2	3191.45811828941	149.085899067962	1509.65167850609	1002.92638472901	1686.71440336399	2320.14619708579	1389.16283130642	1698.44642982798	2062.24496651616	1807.77573640326	1488.867857736	1105.12971418053	1458.2274002914	1438.15155275571	2856.43502868563	2225.63299845337	1209.33648530384	2149.81976806004	2210.25942836107	2105.57711699162	2665.14811994508	3396.89285965595	2179.83013366448	1964.57291637814	1795.28851725524	776.046882053324	2702.35220126289	2194.99205127433	2076.58901460998	4938.98886222135	515.56124162904	1038.29450730499	1060.11128201357	2225.63299845337	1845.76094742698	1438.15155275571	1606.82823249255	1618.0046066962	948.82617537574	1758.34201382452	501.463192364507	1509.65167850609	433.533599929614	2105.57711699162	3983.99466460072	1184.44870031901	1618.0046066962	2628.45623820883	975.501309996992	1488.867857736	568.099569698737	1097.49602563716	1234.74721555534	324.033688056392	1991.99733230036	1243.33556162053	337.794025157861	357.054378585704	5330.29623989016	2683.68569110193	1323.36929857279	2797.650445833	455.087452757284	1897.65235075148	1746.19625834077	3743.05362013962	3213.65646498509	252.4755723503	2019.8045788024	1924.1425903903	1128.35083865765	608.874042881393	666.28702998627	4067.7068613101	3281.18221860709	3191.45811828941	2401.96597602689	3396.89285965595	3821.70313333476	1541.37266934893	3104.18752821329	1314.22811910441	849.223214913988	1807.77573640326	639.145241037625	2574.3633910207	968.76303024701	2740.07563220196	765.362815301089	2916.4548005828	1038.29450730499	1128.35083865765	1160.0730985429	1652.00232288691	903.887868201631	1002.92638472901	1370.03781610098	929.299615044772	1698.44642982798	1573.76018563892	497.99933307509	3350.12683185267	1530.72563060218
TRPM4	11113.3026504513	261.379104181041	2665.14811994508	3350.12683185267	4938.98886222135	3444.31171687921	1782.88755363046	3420.5201179786	5077.84273895009	2610.30016474985	4299.63953612008	2998.44750529664	4067.7068613101	4124.48993303232	7033.36805529808	5792.6187514802	5955.47143094399	5293.47719429117	3040.30427264829	2856.43502868563	3717.19846017909	699.41261145825	3743.05362013962	3420.5201179786	3717.19846017909	5673.40838138235	3169.41310677482	5518.26873084187	2048	1770.57224971851	2683.68569110193	1910.85156666738	2759.13436542093	3373.42880672798	2385.3743850874	4938.98886222135	2105.57711699162	2683.68569110193	2592.26950445113	2005.85276945803	3304.00464577383	3350.12683185267	2033.85343065505	3191.45811828941	3191.45811828941	2817.1096435502	5480.15126440391	2876.30310551142	1686.71440336399	7131.55021452185	2210.25942836107	1618.0046066962	1884.54430847975	3326.98581547514	3213.65646498509	2352.53423103393	2435.49617152557	2452.43638705957	5007.93457742671	2856.43502868563	1152.05988832134	8422.30846796649	4359.66026732896	4067.7068613101	5673.40838138235	1951.00261999398	7538.17723391898	2817.1096435502	3590.57703451048	2610.30016474985	2164.77294706971	1910.85156666738	1562.88942997561	1031.12248325808	3983.99466460072	3769.08861695949	3236.00921339239	3444.31171687921	3304.00464577383	5184.53900890227	5148.72678204141	3213.65646498509	1698.44642982798	3929.14583275628	3875.05212098804	2210.25942836107	4705.06846206785	2778.32566261283	2721.14854726966	3848.28518078059	3691.52189485396	2702.35220126289	4451.26599690673	2149.81976806004	3061.45126120435	5367.37138220386	4124.48993303232	5256.91247641765	2998.44750529664	2076.58901460998	2469.49443111068	2683.68569110193	4096
TRPM6	164.278514888052	176.069352721887	152.218510720348	182.278425036425	129.786813413124	173.645353913302	177.294011918198	188.706459813261	178.527189292852	171.254727012622	224.411064656905	168.897012578931	168.897012578931	207.936613467196	159.786310259406	191.340703825272	149.085899067962	176.069352721887	196.720023204866	186.108482217	142.024892424684	199.466132393088	181.019335983756	174.853152864563	173.645353913302	133.435617387664	177.294011918198	177.294011918198	172.445897838808	167.73035569387	119.428222916711	199.466132393088	187.40296908104	133.435617387664	142.024892424684	149.085899067962	132.513910251696	140.069593761375	186.108482217	149.085899067962	166.571757496567	171.254727012622	172.445897838808	198.088319173426	155.416945202566	152.218510720348	148.056087539877	160.897711938794	181.019335983756	240.517823798787	259.573626826247	202.250575837025	152.218510720348	178.527189292852	162.016844028196	182.278425036425	198.088319173426	205.073888662943	225.971967050408	166.571757496567	216.766799964807	126.23778617515	145.009137317862	167.73035569387	179.768944094464	194.011720513331	199.466132393088	173.645353913302	196.720023204866	173.645353913302	191.340703825272	176.069352721887	206.500290360864	216.766799964807	171.254727012622	157.586484908149	176.069352721887	158.68258559219	127.115839415941	215.269482304951	192.671583668617	212.305803728497	172.445897838808	202.250575837025	145.009137317862	166.571757496567	178.527189292852	196.720023204866	199.466132393088	168.897012578931	160.897711938794	131.598569811977	184.82293702688	182.278425036425	181.019335983756	173.645353913302	131.598569811977	137.187003204645	166.571757496567	167.73035569387	146.017755631158	128.89031040726	160.897711938794
TSHR	128	153.277274191223	133.435617387664	131.598569811977	139.102062403335	130.689552090521	122.785807273634	126.23778617515	128.89031040726	125.365798091127	122.785807273634	115.360059214186	125.365798091127	116.162451880597	122.785807273634	133.435617387664	126.23778617515	126.23778617515	115.360059214186	121.937663749624	124.499833268773	128	122.785807273634	123.63985010238	119.428222916711	131.598569811977	118.603271921967	121.095378780876	127.115839415941	128	128	123.63985010238	117.784019279984	126.23778617515	130.689552090521	131.598569811977	124.499833268773	116.970425629363	127.115839415941	129.786813413124	127.115839415941	120.258911899394	128.89031040726	138.141214272567	135.298309191857	120.258911899394	130.689552090521	123.63985010238	128	131.598569811977	125.365798091127	118.603271921967	132.513910251696	123.63985010238	127.115839415941	122.785807273634	127.115839415941	130.689552090521	128.89031040726	121.937663749624	138.141214272567	125.365798091127	127.115839415941	131.598569811977	135.298309191857	116.970425629363	121.095378780876	131.598569811977	137.187003204645	129.786813413124	132.513910251696	129.786813413124	126.23778617515	125.365798091127	126.23778617515	135.298309191857	124.499833268773	124.499833268773	120.258911899394	133.435617387664	125.365798091127	124.499833268773	125.365798091127	120.258911899394	122.785807273634	122.785807273634	131.598569811977	131.598569811977	124.499833268773	127.115839415941	126.23778617515	121.937663749624	125.365798091127	127.115839415941	135.298309191857	123.63985010238	128.89031040726	125.365798091127	119.428222916711	134.363735503753	122.785807273634	126.23778617515	131.598569811977
TXK	158.68258559219	152.218510720348	439.58550345613	224.411064656905	347.290707826604	149.085899067962	203.657339841259	145.009137317862	198.088319173426	163.143760296866	179.768944094464	252.4755723503	183.546271746026	191.340703825272	216.766799964807	176.069352721887	162.016844028196	192.671583668617	160.897711938794	194.011720513331	184.82293702688	209.382926990792	166.571757496567	380.038034081037	259.573626826247	181.019335983756	242.190757561753	149.085899067962	140.069593761375	200.853529061568	1341.84284555096	163.143760296866	436.549064585194	182.278425036425	188.706459813261	195.361178746952	176.069352721887	221.321531214813	196.720023204866	181.019335983756	385.343167337233	196.720023204866	390.722357493903	177.294011918198	152.218510720348	170.071784204353	167.73035569387	188.706459813261	184.82293702688	278.204124806671	151.16706066298	138.141214272567	533.742469550654	568.099569698737	324.033688056392	294.066778879241	190.019017040518	359.537888188927	153.277274191223	257.78062081452	145.009137317862	330.842324643198	284.049784849368	132.513910251696	135.298309191857	178.527189292852	257.78062081452	219.792751728065	159.786310259406	172.445897838808	259.573626826247	257.78062081452	178.527189292852	149.085899067962	203.657339841259	166.571757496567	178.527189292852	194.011720513331	144.007486040168	187.40296908104	257.78062081452	213.782507373663	202.250575837025	218.274532292597	148.056087539877	252.4755723503	212.305803728497	135.298309191857	333.143514993135	142.024892424684	138.141214272567	187.40296908104	224.411064656905	190.019017040518	238.856445833423	140.069593761375	333.143514993135	159.786310259406	240.517823798787	219.792751728065	268.727471007505	176.069352721887	139.102062403335
TYR	132.513910251696	129.786813413124	131.598569811977	154.343401944417	137.187003204645	131.598569811977	127.115839415941	130.689552090521	137.187003204645	128.89031040726	143.012753673244	127.115839415941	119.428222916711	145.009137317862	121.937663749624	131.598569811977	135.298309191857	158.68258559219	124.499833268773	127.115839415941	124.499833268773	118.603271921967	141.043854832206	130.689552090521	125.365798091127	141.043854832206	128	159.786310259406	138.141214272567	122.785807273634	122.785807273634	122.785807273634	133.435617387664	139.102062403335	128	137.187003204645	125.365798091127	136.23938335403	113.771863189321	138.141214272567	150.122873501681	121.937663749624	114.56320907878	126.23778617515	128.89031040726	118.603271921967	130.689552090521	138.141214272567	122.785807273634	139.102062403335	138.141214272567	125.365798091127	143.012753673244	129.786813413124	133.435617387664	142.024892424684	132.513910251696	138.141214272567	122.785807273634	137.187003204645	133.435617387664	135.298309191857	142.024892424684	133.435617387664	131.598569811977	127.115839415941	129.786813413124	121.937663749624	127.115839415941	128.89031040726	137.187003204645	134.363735503753	127.115839415941	116.970425629363	121.937663749624	128	138.141214272567	126.23778617515	133.435617387664	124.499833268773	145.009137317862	122.785807273634	126.23778617515	123.63985010238	125.365798091127	125.365798091127	121.095378780876	119.428222916711	117.784019279984	130.689552090521	126.23778617515	122.785807273634	152.218510720348	141.043854832206	147.03338943962	127.115839415941	120.258911899394	128	133.435617387664	131.598569811977	123.63985010238	121.937663749624	130.689552090521
UBASH3A	124.499833268773	125.365798091127	135.298309191857	128.89031040726	145.009137317862	112.205532328452	141.043854832206	135.298309191857	144.007486040168	127.115839415941	135.298309191857	138.141214272567	127.115839415941	141.043854832206	131.598569811977	132.513910251696	148.056087539877	139.102062403335	135.298309191857	137.187003204645	140.069593761375	138.141214272567	128.89031040726	135.298309191857	147.03338943962	125.365798091127	139.102062403335	162.016844028196	132.513910251696	129.786813413124	128.89031040726	135.298309191857	142.024892424684	135.298309191857	121.937663749624	130.689552090521	143.012753673244	124.499833268773	126.23778617515	131.598569811977	134.363735503753	123.63985010238	138.141214272567	133.435617387664	134.363735503753	137.187003204645	154.343401944417	132.513910251696	139.102062403335	132.513910251696	133.435617387664	121.937663749624	126.23778617515	132.513910251696	134.363735503753	138.141214272567	128.89031040726	138.141214272567	131.598569811977	148.056087539877	131.598569811977	138.141214272567	131.598569811977	135.298309191857	123.63985010238	142.024892424684	139.102062403335	138.141214272567	128	143.012753673244	139.102062403335	128	129.786813413124	139.102062403335	128	129.786813413124	137.187003204645	131.598569811977	143.012753673244	123.63985010238	125.365798091127	143.012753673244	143.012753673244	136.23938335403	140.069593761375	125.365798091127	127.115839415941	135.298309191857	135.298309191857	136.23938335403	144.007486040168	123.63985010238	129.786813413124	132.513910251696	137.187003204645	139.102062403335	138.141214272567	151.16706066298	123.63985010238	134.363735503753	121.937663749624	123.63985010238	145.009137317862
UGT1A8	164.278514888052	243.875327499248	158.68258559219	292.035511262316	302.33412132596	160.897711938794	413.000580721729	143.012753673244	188.706459813261	319.572620518813	182.278425036425	247.279700204761	237.206543843935	171.254727012622	179.768944094464	142.024892424684	374.80593816208	182.278425036425	142.024892424684	149.085899067962	207.936613467196	166.571757496567	178.527189292852	340.143568408707	154.343401944417	219.792751728065	140.069593761375	160.897711938794	410.147777325886	242.190757561753	139.102062403335	148.056087539877	159.786310259406	342.509454025245	300.245747003361	164.278514888052	139.102062403335	296.112175079754	146.017755631158	221.321531214813	675.588050315722	148.056087539877	171.254727012622	248.999666537545	166.571757496567	142.024892424684	151.16706066298	166.571757496567	537.454942015011	171.254727012622	153.277274191223	139.102062403335	219.792751728065	149.085899067962	451.943934100815	448.82212931381	210.839300420499	149.085899067962	151.16706066298	168.897012578931	158.68258559219	240.517823798787	308.686803888835	209.382926990792	141.043854832206	151.16706066298	215.269482304951	237.206543843935	149.085899067962	156.497955544585	167.73035569387	200.853529061568	171.254727012622	592.224350159507	187.40296908104	455.087452757284	145.009137317862	191.340703825272	259.573626826247	148.056087539877	544.95753341612	151.16706066298	137.187003204645	699.41261145825	342.509454025245	151.16706066298	152.218510720348	178.527189292852	229.126418157561	162.016844028196	148.056087539877	209.382926990792	192.671583668617	315.172969816299	274.374006409291	131.598569811977	300.245747003361	221.321531214813	227.543726378642	182.278425036425	621.667780810264	477.712891666846	159.786310259406
UGT2B17	268.727471007505	1428.21751434282	157.586484908149	675.588050315722	143.012753673244	166.571757496567	139.102062403335	359.537888188927	164.278514888052	704.277410887549	133.435617387664	306.554548382446	436.549064585194	210.839300420499	127.115839415941	150.122873501681	128	221.321531214813	203.657339841259	186.108482217	298.171798135925	165.421162321599	948.82617537574	238.856445833423	621.667780810264	146.017755631158	354.588023836397	128	203.657339841259	135.298309191857	1176.26711551696	296.112175079754	199.466132393088	132.513910251696	433.533599929614	128	263.197139623953	481.035647597574	380.038034081037	209.382926990792	354.588023836397	421.678600840998	1746.19625834077	203.657339841259	142.024892424684	149.085899067962	292.035511262316	243.875327499248	135.298309191857	149.085899067962	174.853152864563	127.115839415941	149.085899067962	1278.29048207525	159.786310259406	861.077929219804	216.766799964807	210.839300420499	149.085899067962	209.382926990792	128	128	194.011720513331	268.727471007505	390.722357493903	194.011720513331	154.343401944417	2435.49617152557	128.89031040726	209.382926990792	216.766799964807	232.324903761193	2836.70419069117	250.731596182253	128.89031040726	194.011720513331	174.853152864563	158.68258559219	135.298309191857	205.073888662943	150.122873501681	418.765853981584	128	121.937663749624	125.365798091127	166.571757496567	526.394279247906	445.721888407616	897.64425862762	172.445897838808	157.586484908149	694.581415653208	1209.33648530384	843.357201681995	154.343401944417	132.513910251696	143.012753673244	484.381515123505	145.009137317862	330.842324643198	247.279700204761	139.102062403335	139.102062403335
UPK3A	173.645353913302	232.324903761193	1370.03781610098	282.087709664412	424.611607456994	541.193236767427	179.768944094464	765.362815301089	3082.74533869787	855.13002949465	588.133557758482	315.172969816299	2936.74034793641	1045.51641672417	166.571757496567	404.501151674049	235.568038559968	709.176047672794	230.720118428372	576.02994416067	202.250575837025	172.445897838808	278.204124806671	2998.44750529664	2272.39827879495	1144.10202938595	1024	171.254727012622	512	310.833890405132	879.171006912259	166.571757496567	5184.53900890227	176.069352721887	675.588050315722	3125.77885995122	929.299615044772	270.596618383713	4011.70553891605	229.126418157561	9877.97772444271	2740.07563220196	2033.85343065505	184.82293702688	212.305803728497	404.501151674049	739.291748107518	202.250575837025	270.596618383713	910.174905514568	1234.74721555534	250.731596182253	588.133557758482	461.440236856745	526.394279247906	1112.81649922668	349.706305729125	1458.2274002914	209.382926990792	652.575041187462	170.071784204353	296.112175079754	5832.9096011656	413.000580721729	1710.2600589893	195.361178746952	760.076068162073	2759.13436542093	1184.44870031901	3565.77510726093	580.036549271449	1160.0730985429	1686.71440336399	144.007486040168	235.568038559968	210.839300420499	265.027820503393	704.277410887549	820.295554651773	263.197139623953	786.880092819462	982.28645818907	205.073888662943	206.500290360864	861.077929219804	439.58550345613	1618.0046066962	7538.17723391898	3125.77885995122	1360.57427363483	218.274532292597	3258.51743746015	2418.67297060768	188.706459813261	5556.65132522566	398.932264786176	1234.74721555534	1795.28851725524	224.411064656905	1038.29450730499	955.425783333691	885.286124859253	393.440046409731
