geneName	GSM340612	GSM340613	GSM340614	GSM340618	GSM340620	GSM340623	GSM340628	GSM340630	GSM340633	GSM340634	GSM340636	GSM340648	GSM340653	GSM340654	GSM340660	GSM340665	GSM340672	GSM340673	GSM340674	GSM340677	GSM340678	GSM340684	GSM340693	GSM340694	GSM340696	GSM340697	GSM340700	GSM340701	GSM340702	GSM340704	GSM340705	GSM340706	GSM340709	GSM340712	GSM340714	GSM340715	GSM340718	GSM340720	GSM340721	GSM340723	GSM340725	GSM340727	GSM340728	GSM340729	GSM340731	GSM340732	GSM340733	GSM340745	GSM340746	GSM340747	GSM340757	GSM340758	GSM340759	GSM340760	GSM340761	GSM340762	GSM340763	GSM340764	GSM340765	GSM340766	GSM340767	GSM340769
ITK	178.527189292852	121.095378780876	159.786310259406	133.435617387664	113.771863189321	162.016844028196	179.768944094464	132.513910251696	139.102062403335	151.16706066298	324.033688056392	128.89031040726	136.23938335403	278.204124806671	112.205532328452	136.23938335403	153.277274191223	147.03338943962	153.277274191223	221.321531214813	131.598569811977	190.019017040518	195.361178746952	401.707058123136	298.171798135925	955.425783333691	166.571757496567	111.430472101904	248.999666537545	130.689552090521	1192.6871925437	178.527189292852	112.985983525204	165.421162321599	166.571757496567	639.145241037625	176.069352721887	134.363735503753	112.205532328452	177.294011918198	167.73035569387	247.279700204761	294.066778879241	119.428222916711	131.598569811977	252.4755723503	494.559400409521	286.025507346488	139.102062403335	127.115839415941	135.298309191857	232.324903761193	256	136.23938335403	272.47876670806	256	568.099569698737	215.269482304951	164.278514888052	556.408249613341	119.428222916711	608.874042881393
KCNA3	142.024892424684	149.085899067962	145.009137317862	140.069593761375	149.085899067962	154.343401944417	159.786310259406	134.363735503753	139.102062403335	152.218510720348	140.069593761375	155.416945202566	150.122873501681	134.363735503753	199.466132393088	159.786310259406	141.043854832206	138.141214272567	160.897711938794	139.102062403335	144.007486040168	140.069593761375	156.497955544585	123.63985010238	130.689552090521	149.085899067962	145.009137317862	130.689552090521	148.056087539877	142.024892424684	146.017755631158	142.024892424684	172.445897838808	152.218510720348	144.007486040168	143.012753673244	158.68258559219	177.294011918198	159.786310259406	142.024892424684	135.298309191857	124.499833268773	134.363735503753	142.024892424684	149.085899067962	146.017755631158	151.16706066298	136.23938335403	167.73035569387	151.16706066298	148.056087539877	139.102062403335	157.586484908149	147.03338943962	130.689552090521	145.009137317862	163.143760296866	148.056087539877	144.007486040168	177.294011918198	168.897012578931	154.343401944417
KCNG2	128.89031040726	126.23778617515	121.937663749624	126.23778617515	130.689552090521	128.89031040726	119.428222916711	114.56320907878	122.785807273634	121.937663749624	115.360059214186	127.115839415941	121.937663749624	134.363735503753	128.89031040726	125.365798091127	116.970425629363	125.365798091127	121.937663749624	124.499833268773	119.428222916711	118.603271921967	123.63985010238	115.360059214186	122.785807273634	131.598569811977	119.428222916711	129.786813413124	115.360059214186	131.598569811977	132.513910251696	125.365798091127	127.115839415941	138.141214272567	131.598569811977	125.365798091127	133.435617387664	122.785807273634	119.428222916711	121.937663749624	130.689552090521	119.428222916711	120.258911899394	128	121.937663749624	122.785807273634	121.095378780876	124.499833268773	135.298309191857	116.970425629363	132.513910251696	118.603271921967	112.205532328452	121.095378780876	125.365798091127	128.89031040726	119.428222916711	122.785807273634	126.23778617515	109.896375864033	130.689552090521	134.363735503753
KIAA0754	134.363735503753	135.298309191857	147.03338943962	124.499833268773	139.102062403335	126.23778617515	128.89031040726	144.007486040168	128	129.786813413124	130.689552090521	132.513910251696	146.017755631158	172.445897838808	173.645353913302	138.141214272567	135.298309191857	157.586484908149	157.586484908149	140.069593761375	141.043854832206	133.435617387664	153.277274191223	141.043854832206	150.122873501681	128.89031040726	135.298309191857	133.435617387664	142.024892424684	136.23938335403	140.069593761375	139.102062403335	173.645353913302	134.363735503753	137.187003204645	126.23778617515	149.085899067962	171.254727012622	140.069593761375	141.043854832206	135.298309191857	142.024892424684	143.012753673244	128.89031040726	116.970425629363	128.89031040726	134.363735503753	139.102062403335	130.689552090521	136.23938335403	135.298309191857	142.024892424684	163.143760296866	136.23938335403	128.89031040726	138.141214272567	136.23938335403	146.017755631158	125.365798091127	128.89031040726	146.017755631158	137.187003204645
KIR2DL1	166.651205779162	234.554565536569	142.98286429296	151.47849986669	176.383134129971	152.771352477542	154.903961084947	179.603944331174	164.426764530784	151.68690190865	160.769971483048	154.777878753794	146.612434156104	167.21817926033	145.342262675959	176.314154511372	184.040974405832	141.083792299242	152.217759854053	149.003508235755	166.192279328739	157.39616764406	164.066687320842	168.33794466711	155.746133543448	157.49939631213	156.61216081647	154.892028960588	149.804250704746	146.318586072273	177.49528156196	155.641616141823	146.175052896749	149.811303952862	173.842481487689	164.244181006088	160.419293234352	322.692519913822	149.615837833911	157.394700831831	163.025365418736	160.864084637903	173.845272028867	150.232426521238	196.901114663001	158.490944566845	163.262815382514	171.409272189228	148.776461908796	158.825785307855	179.447693980188	152.959137569403	168.720051121337	191.81554621268	155.087086196964	142.587301856094	181.878237127567	155.55781951828	142.226376352145	200.156535855417	180.466918325548	152.309937173885
KIR2DL4	128.201957023196	137.301156921905	124.499833268773	162.658420301009	131.305378981068	133.486908308884	187.254185481882	125.563598898886	127.962616776275	137.30566174261	239.055198999149	123.714111458355	136.357222257603	139.105404016971	141.912135541649	134.850456728171	137.30566174261	142.601879307845	128.0030749116	234.477006106875	130.256955125848	139.592534552386	192.423144894582	241.47061936299	312.080082419052	160.994351349567	137.661842621556	123.272031166326	142.539365539619	130.164252830384	131.23858476459	129.344776045261	146.105457747593	126.240818753534	136.710942815502	137.664108738606	147.036921585518	136.063710612201	132.056240031836	147.065179770924	150.642487284716	190.998774782527	149.341912996028	127.363266054284	162.032412573729	325.165785979429	156.874055662514	176.752632187996	117.067757071725	128.607334823157	123.834927727967	194.606348901808	139.726686509411	145.393480206363	152.356485884567	148.770905188395	216.316886839541	113.905811449557	133.197165704309	391.577634753635	127.143323340949	170.462485266804
KIR2DS4	153.277274191223	153.277274191223	153.277274191223	153.277274191223	128	148.056087539877	151.16706066298	148.056087539877	148.056087539877	168.897012578931	176.069352721887	154.343401944417	157.586484908149	163.143760296866	146.017755631158	129.786813413124	153.277274191223	134.363735503753	160.897711938794	159.786310259406	154.343401944417	174.853152864563	151.16706066298	152.218510720348	149.085899067962	150.122873501681	144.007486040168	157.586484908149	144.007486040168	140.069593761375	155.416945202566	158.68258559219	152.218510720348	163.143760296866	137.187003204645	158.68258559219	153.277274191223	128.89031040726	136.23938335403	141.043854832206	139.102062403335	139.102062403335	154.343401944417	150.122873501681	122.785807273634	157.586484908149	157.586484908149	167.73035569387	128	116.970425629363	167.73035569387	167.73035569387	142.024892424684	140.069593761375	155.416945202566	146.017755631158	144.007486040168	145.009137317862	159.786310259406	153.277274191223	162.016844028196	164.278514888052
KIR3DL2	112.985983525204	118.603271921967	112.985983525204	135.298309191857	118.603271921967	119.428222916711	146.017755631158	138.141214272567	109.137266146298	112.205532328452	128	126.23778617515	125.365798091127	143.012753673244	115.360059214186	122.785807273634	127.115839415941	171.254727012622	116.970425629363	136.23938335403	119.428222916711	129.786813413124	128.89031040726	122.785807273634	140.069593761375	130.689552090521	106.152901864249	129.786813413124	116.162451880597	119.428222916711	128	120.258911899394	111.430472101904	124.499833268773	118.603271921967	134.363735503753	121.937663749624	118.603271921967	99.044159586713	124.499833268773	110.660765607407	131.598569811977	109.896375864033	116.970425629363	120.258911899394	163.143760296866	143.012753673244	128.89031040726	143.012753673244	129.786813413124	145.009137317862	120.258911899394	125.365798091127	116.162451880597	126.23778617515	125.365798091127	152.218510720348	121.937663749624	137.187003204645	192.671583668617	120.258911899394	134.363735503753
KIRREL	284.049784849368	158.68258559219	139.102062403335	137.187003204645	290.018274635724	135.298309191857	216.766799964807	184.82293702688	144.007486040168	156.497955544585	115.360059214186	177.294011918198	202.250575837025	199.466132393088	114.56320907878	178.527189292852	202.250575837025	119.428222916711	388.023441026662	123.63985010238	300.245747003361	164.278514888052	233.940851258727	129.786813413124	333.143514993135	198.088319173426	138.141214272567	216.766799964807	222.860944203808	167.73035569387	276.282428545133	151.16706066298	222.860944203808	162.016844028196	164.278514888052	150.122873501681	120.258911899394	148.056087539877	152.218510720348	168.897012578931	165.421162321599	187.40296908104	167.73035569387	108.383399982403	188.706459813261	315.172969816299	364.55685007285	143.012753673244	162.016844028196	124.499833268773	221.321531214813	176.069352721887	326.287520593731	182.278425036425	401.707058123136	202.250575837025	296.112175079754	407.314679682518	215.269482304951	390.722357493903	139.102062403335	310.833890405132
KLRB1	138.141214272567	117.784019279984	121.937663749624	151.16706066298	158.68258559219	128.89031040726	133.435617387664	157.586484908149	153.277274191223	147.03338943962	219.792751728065	140.069593761375	146.017755631158	179.768944094464	157.586484908149	153.277274191223	162.016844028196	160.897711938794	182.278425036425	186.108482217	158.68258559219	146.017755631158	137.187003204645	245.571614547268	168.897012578931	191.340703825272	150.122873501681	119.428222916711	183.546271746026	121.095378780876	206.500290360864	177.294011918198	171.254727012622	144.007486040168	133.435617387664	288.014972080335	153.277274191223	170.071784204353	154.343401944417	120.258911899394	143.012753673244	213.782507373663	145.009137317862	130.689552090521	129.786813413124	188.706459813261	219.792751728065	312.995911089169	186.108482217	123.63985010238	218.274532292597	160.897711938794	196.720023204866	151.16706066298	168.897012578931	207.936613467196	270.596618383713	179.768944094464	135.298309191857	224.411064656905	155.416945202566	288.014972080335
KLRC3	128.89031040726	117.784019279984	116.970425629363	128	136.23938335403	134.363735503753	142.024892424684	121.937663749624	115.360059214186	118.603271921967	129.786813413124	128	126.23778617515	122.785807273634	143.012753673244	132.513910251696	129.786813413124	148.056087539877	135.298309191857	129.786813413124	135.298309191857	126.23778617515	128	132.513910251696	145.009137317862	121.095378780876	121.937663749624	689.783591355233	128.89031040726	178.527189292852	137.187003204645	116.162451880597	138.141214272567	122.785807273634	131.598569811977	132.513910251696	125.365798091127	148.056087539877	127.115839415941	128	122.785807273634	128.89031040726	121.095378780876	128	133.435617387664	136.23938335403	134.363735503753	140.069593761375	134.363735503753	136.23938335403	139.102062403335	127.115839415941	132.513910251696	121.937663749624	128	138.141214272567	165.421162321599	128.89031040726	134.363735503753	141.043854832206	124.499833268773	149.085899067962
KLRC4	114.56320907878	111.430472101904	121.095378780876	103.250145180432	109.896375864033	118.603271921967	113.771863189321	117.784019279984	121.937663749624	121.095378780876	109.137266146298	124.499833268773	125.365798091127	110.660765607407	117.784019279984	119.428222916711	124.499833268773	142.024892424684	151.16706066298	122.785807273634	124.499833268773	120.258911899394	118.603271921967	116.970425629363	112.985983525204	106.152901864249	117.784019279984	127.115839415941	120.258911899394	114.56320907878	120.258911899394	113.771863189321	97.6805893734758	118.603271921967	113.771863189321	119.428222916711	124.499833268773	137.187003204645	112.205532328452	106.891253686831	127.115839415941	128	121.937663749624	118.603271921967	104.691463495396	106.891253686831	102.536944331472	121.095378780876	129.786813413124	124.499833268773	111.430472101904	104.691463495396	132.513910251696	130.689552090521	110.660765607407	126.23778617515	128	129.786813413124	114.56320907878	125.365798091127	130.689552090521	114.56320907878
KLRD1	147.03338943962	148.056087539877	141.043854832206	140.069593761375	145.009137317862	129.786813413124	155.416945202566	128	143.012753673244	133.435617387664	158.68258559219	142.024892424684	141.043854832206	152.218510720348	132.513910251696	155.416945202566	147.03338943962	140.069593761375	155.416945202566	191.340703825272	147.03338943962	137.187003204645	164.278514888052	225.971967050408	224.411064656905	151.16706066298	150.122873501681	133.435617387664	155.416945202566	141.043854832206	141.043854832206	170.071784204353	162.016844028196	138.141214272567	143.012753673244	156.497955544585	137.187003204645	156.497955544585	141.043854832206	145.009137317862	139.102062403335	165.421162321599	149.085899067962	149.085899067962	143.012753673244	196.720023204866	141.043854832206	209.382926990792	186.108482217	160.897711938794	163.143760296866	154.343401944417	158.68258559219	132.513910251696	158.68258559219	196.720023204866	203.657339841259	139.102062403335	139.102062403335	306.554548382446	136.23938335403	198.088319173426
KLRF1	145.009137317862	119.428222916711	119.428222916711	131.598569811977	125.365798091127	143.012753673244	123.63985010238	120.258911899394	170.071784204353	237.206543843935	133.435617387664	168.897012578931	126.23778617515	154.343401944417	126.23778617515	146.017755631158	124.499833268773	126.23778617515	154.343401944417	137.187003204645	127.115839415941	154.343401944417	130.689552090521	154.343401944417	153.277274191223	145.009137317862	123.63985010238	137.187003204645	150.122873501681	136.23938335403	130.689552090521	129.786813413124	151.16706066298	142.024892424684	133.435617387664	138.141214272567	151.16706066298	106.891253686831	166.571757496567	121.937663749624	141.043854832206	209.382926990792	150.122873501681	122.785807273634	128.89031040726	212.305803728497	134.363735503753	136.23938335403	119.428222916711	148.056087539877	168.897012578931	224.411064656905	142.024892424684	146.017755631158	155.416945202566	188.706459813261	177.294011918198	147.03338943962	195.361178746952	178.527189292852	138.141214272567	533.742469550654
